sentence,is_generated
Uzdevums ir izstrādāt rīku atsauksmju pievienošanai un statistikas vākšanai.,0
Tāds rīks palīdzēs pasniedzējiem labāk plānot nodarbības un uzdevumus balstoties uz izglītojamo atsauksmēm.,0
"Tapāt atsauksmju rīks sniegs papildus informāciju par pasniedzējiem mācību iestādes administrācijai, lai novērotu pasniedzēju darba efektivitāti.",0
"Maģistra darba izstrādes laikā autors veica datorzinātņu jomu izpēti, kas ir saistītas ar datora saskarnēm, piemēram, galvenie pētniecības virzieni, to kādi ir noteicošie faktori, lai tās būtu ērti un produktīvi lietojamas un to kā uzlabot lietotāju pieredzi darbā ar saskarnēm.",0
"Tika pētīi arī krāsu izmantošanas aspekti saskarnēs, to saistība ar cilvēka emocijās un to kā krāsas var ietekmēt saskarņu uztveri.",0
"Ņemot vērā gūtās zināšanas par nozares aktualitāti, nozīmīgākajiem pētniecības virzieniem un galvenajiem elementiem,  tika izveidota lietotāju aptauja, kurā tika noskaidrots kādām krāsām cilvēki dot priekšroku, ar kādām emocijām tās saista un kāda veida saskarnēs viņi labprāt redzētu katru no krāsām.",0
"Balstoties uz iegūtajiem rezultātiem tika izstrādāts neliels sistēmas prototips, kurā ievadot potenciālās mērķauditorijas parametrus tiek parādīts saraksts ar krāsām, kuras būtu ieteicams izmantot saskarnē.",0
"Darbā tiek aprakstīts kas ir virtuālie asistenti un dialoga sistēmas, kādas ir to komponentes un kā tās saistās savā starpā.",0
Tiek aprakstīta robotizēta procesu automatizācijas tehnoloģija (RPA).,0
"Darba ietvaros ir izveidota unikāla “Dialogflow” dialoga sistēmas sasaiste ar RPA rīku “Blue Prism”, nodemonstrējot atvaļinājuma pieteikšanas procesa automatizāciju.",0
Tehnoloģiju sasaistei papildus tika izmantots “Apigee Edge” starpniekserveris.,0
"Neironu tīklu apmācībā bieži pielietoti apmācības algoritmi ir gradienta nolaišanas, ADAM, AdaGrad un citi, tomēr viņi visi ir balstīti uz dažādiem pieņēmumiem par mērķa funkcijas ainavu, kuri ne vienmēr izpildās praksē.",0
"Meta-mācīšana mēģina atrisināt šo problēmu, konstruējot apmācības algoritmu, kas ir specializēts specifisku uzdevumu kopai.",0
"Darba mērķi ir izpētīt meta-mācīšanās metodes, kas spēj automātiski iemācīties optimizācijas algoritmus priekš neironu tīklu apmācībai, un salīdzināt tos ar praksē populāriem ""rokām darinātiem"" optimizācijas algoritmiem.",0
"Lielākā daļa mākslīgo neironu tīklu tiek apmācīti ar pārraudzīto mācīšanu, taču jebkuram intelektuālajam aģentam praktiski nav vajadzīga nekāda pārraudzība.",0
"Tā vietā ir vajadzīga spēja (1) veidot reprezentāciju, (2) zināt, kā sadalīt jēdzienos pasaules bāzes struktūru un (3) izmantot ģenerējošo spēku ir augstāk attīstīto zīdītāju izdzīvošanai nozīmīga prasme.",0
"Tādēļ ir vēlams izveidot mākslīgu sistēmu, kas spētu ģenerēt datus pati no saviem sensoriem un mācīties no tiem bez cilvēka ietekmes.",0
"Nesen tika publicēts raksts, kas iepazīstināja ar ģeneratīvo vaicājuma tīklu (GQN), kas lieto nepārraudzīto mācīšanos un spēj mācīties no datiem, ko savāc “pats pēc saviem” ieskatiem [25].",0
"Šajā maģistra darbā autors izmanto GQN modeli un trenē to ar DeepMind datu kopu “Room Ring Camera”, un analizē rezultātus ar jaunas atsaistīšanas sistēmas palīdzību – diferencējamo atsaistīšanas filtru (DDF).",0
"Kaut gan GQN un GQN ar DDF mācīšanas process tika priekšlaicīgi pārtraukts, iegūtie rezultāti bija apmierinoši.",0
"Tika pierādīts, ka DDF spēj atsaistīt dažas GQN reprezentācijas, un tas pārspēja bāzes konfigurācijas modeļus.",0
Par sākotnejiem rezultatiem tika sagatavota un iesniegta publikācija uz BlackBoxNLP-2019 semināru.,0
Tomēr objektīvāka vērtējuma iegūšanai ir vajadzīga papildu apmācība.,0
"Autors arī apmācīja autoenkodera modeli ar MNIST datu kopu, kur reprezentācijas vektoru svari tiek nejauši reinicializēti katru iterāciju.",0
Rezultātā modelis joprojām labi rekonstruē dažus ciparus.,0
"Autors uzskata, ka nejauši svari pārveido reprezentācijas vektoru uz telpu ar mazāku dimensiju skaitu un modelis iemācas dekodēt no šis telpas.",0
"Maģistra darbā pētīts, kā attēlot atkļūdošanas informāciju grafiskā, lietotājam viegli uztveramā veidā.",0
Darbs turpina autores bakalaura darbā iesākto pētījumu.,0
"Darbā aplūkoti raksti par līdzīgiem rīkiem – to arhitektūru, datu savākšanas un attēlošanas stratēģiju.",0
"Lai arī lielākā daļa šo rīku nav publiski pieejami vai vairs netiek uzturēti, rīku aprakstā minētās dažādu darbību stratēģijas, to pamatojumi un norādītās problēmas ir noderīgas, lai dziļāk izprastu tēmu.",0
Darbā izveidots grafiska atkļūdotāja prototips.,0
Tas veidots kā “Visual Studio” izstrādes vides paplašinājums.,0
"Rīks darbojas nelielām konsoles programmām, kas rakstītas C++ vai C# valodās.",0
"Tas spēj pārtraukumpunkta iestāšanās brīdī iegūt pilnu atmiņas grafu un parādīt to lietotājam, īpaši iezīmējot notikušās izmaiņas.",0
"Katram IT uzņēmumam mūsdienās ir ļoti svarīgi nodrošināt pēc iespējas ātrāku tā produktu vai pakalpojumu nodošanu klientam vai lietotājam, uzlabot darbinieku apmierinātību, samazināt neizdevušos vai ieilgušu projektu skaitu, kā arī rūpēties par to, lai katra produkta vai pakalpojuma kvalitāte būtu pēc iespējas augstāka, un jaunas versijas izlaišana būtu pēc iespējas lietotājam nepamanāmāka un neprasītu no lietotāja pārāk daudz papildus darbību.",0
"Izstrāddarbināšana jeb izdarbe (angliski – DevOps) ir viens principu kopums, kuru uzņēmums var ieviest, lai sasniegtu šos mērķus.",0
"Maģistra darba mērķis ir apzināt un aprakstīt izstrāddarbināšanas vēsturi, rašanās iemeslus, principus un rīkus.",0
"Pēc tam uzņēmumā novērtēt esošo situāciju un mēģināt šīs zināšanas pielietot, lai optimizētu uzņēmuma biznesa un izstrādes procesus, novērtēt ieguvumus.",0
"Maģistra darba rezultātā iegūta padziļināta izpratne par izstrāddarbināšanu, ir novērtēti uzņēmuma biznesa un izstrādes procesi, identificētas vietas optimizācijai un ieviesti izstrāddarbināšanas rīki un principi.",0
"Redzes balstītu cilvēka žestu atpazīšana ir problēma, kura sevī iekļauj kadru virknes klasi- ficēšanu un noteiktā žesta atrašanu.",0
"Žestu atpazīšanai ir vairāki pielietojumi tādās jomās kā video novērošanā, video apstrādē, cilvēka - datora mijiedarbībā un citās.",0
"Darbā tiek izskatīti tagadējie sasniegumi žestu atpazīšanā, pētītas pieejamās datu kopas un izveidotas jaunas datu kopas uz UTD-MHAD [9] uzņemtiem videoklipiem.",0
"Veicot darbu, tiek padziļināti apskatītas pozu iegū- šanas metodes un esošās tehnoloģijas.",0
"Visvairāk no pozu atpazīšanas rīkiem darbā tiek apskatīta Posenet bibliotēka, kura darbojas tīmekļa pārlūkprogrammā.",0
Tiek izveidoti žestu klasifikācijas un žestu lokalizācijas neironu tīkli.,0
"Apvienojot PoseNet bibliotēku ar klasifikācijas un lokali- zācijas neironu tīkliem, tiek izveidota tīmekļa lietotne, kura reālā laikā atpazīst cilvēka žestus.",0
"Rezultātā tīmekļa lietotne labi atpazīst vienkāršus žestus, bet rodas problēmas ar sarežģītākiem žestiem.",0
"Vizuālo/diagrammatisko vaicājumu rīks ViziQuer spēj veidot vizuālus vaicājumus pār semantiskajām datubāzēm (datubāzes RDF formātā), piedāvājot iespējas, kas pārsniedz tradicionālajos vaicājumu rīkos piedāvātās (ietverot agregāciju, apakšvaicājumus).",0
Tomēr iegūto datu attēlošana gala lietotājam šobrīd notiek tikai tabulu veidā.,0
"Darba mērķis ir izveidot sistēmu, kas lietotājam iesaka iespējami piemērotāko vizualizāciju, kā arī ļauj lietotājam ērti izvēlēties starp dažādiem rezultātu prezentācijas variantiem.",0
Šī darba ietvaros tiek izstrādāts rīka OWLGr,0
"Ed modulis, kas novērtē ontoloģijas attēlojuma kvalitāti skaitliskā formā un identificēti potenciāli rīka papildinājumi, kas uzlabos attēlojuma uztveramību.",0
"Ontoloģiju izmantošana kļūst arvien populārāka, bet to tekstuālais pieraksta veids, praktisku mērķu sasniegšanai, cilvēkiem ir neparocīgs.",0
"Šī iemesla dēļ ir pieejami vairāki rīki, kas ontoloģijas attēlo vizuāli.",0
"Vairāki rīki, tajā skaitā rīks OWLGr",0
"Ed, paredz iespēju lietotājam brīvi mainīt attēlojumu, rezultātā iegūstot vairākus potenciālus vienas ontoloģijas attēlojumus.",0
"Attēlojuma uzdevums ir būt pēc iespējas saprotamākam, tāpēc ir nepieciešamas lietotājus nodrošināt ar iespēju izvelēties kvalitatīvāko ontoloģijas attēlojumu.",0
"Maģistra darbā detalizēti tiek analizēts esošais bankas kodola sistēmu izstrādes process, kas ir novecojis - nenodrošina pienācīgu versiju kontroli, testēšanu un piegādes ātrumu.",0
Darba gaitā autors izskata nepārtrauktās integrācijas konceptu un iespēju to pielietot bankas kodola sistēmu izstrādes procesā.,0
Šīs sistēmas ir būvētas izmantojot specifisku Progress Open Edge tehnoloģiju.,0
"Tiek apskatīti nepieciešamie rīki, kā arī aprakstītas ieviešanas vadlīnijas.",0
Darba rakstīšanas gaitā autors jau daļēji ievieš nepatrauktās integrācijas rīkus un pielieto tos bankas kodola sistēmu piegādēm.,0
"Veicot rezultātu analīzi autors secināja, ka konkrētajā situācijā izmantojot nepārtrauktās integrācijas kanālu sistēmas piegāžu uzstādīšanas laiku var samazināt līdz pat 12 reizēm.",0
"Procesu automatizēšana noved arī pie ievērojama resursu izmantojuma samazināšanas, būtībā likvidējot manuālu darbību nepieciešamību veidojot būvējumu un to uzstādot kādā no vidēm.",0
Tiek nodrošināta arī pienācīga koda versiju atsekošana.,0
"Rezultātā piegādes ir ātrākas, lētākas un drošākas.",0
"Monitora sienas tiek plaši izmantotas, lai attēlotu liela apjomu informāciju, kā arī lai varētu manipulēt ar informāciju pārredzamā veidā, piemēram, uz skārienjūtīgiem kontroles paneļiem.",0
"Veidi ir dažādi – no vairāku kopīgu saslēgtu monitoru sienas līdz vairākiem monitoriem, kuri ir izvietoti dažādās telpās, bet pieslēgti pie vienas virtuālās sienas sistēmas.",0
"Viens no tipiskajiem piegājieniem, kā kontrolēt vairākus monitorus sinhronizētā veidā, ir izveidot virtuālo sienu uz virtualizācijas platformām, kurām ir pieejami spēcīgi fiziskie servera resursi.",0
"Tālāk vienīgais šķērslis ir izveidot saskarni starp fizisko un virtuālo vidi, kur pareizi parāda virtuālās sienas saturu uz fiziskajiem monitoriem, kā arī komunicē kontroles signālus uz virtuālo vidi.",0
Šī darba mērķis ir tālāk attīstīt autora bakalaura darba pētījumu par skārienjūtīgām monitora sienām.,0
Šī darba ietvaros tiks aprakstīta arhitektūra un implementācija virtuālas sienas skārienu signālu apstrādei caur VirtualBox virtualizācijas platformu.,0
"Maģistra darba tēma “Apmācības datu paplašināšana” izraudzīta, ņemot vērā tās aktualitāti un daudzos iespējamos pielietojumus.",0
"Savā darbā autore pētījusi attēlu neuzraudzītu nepārisku ciklisku kartēšanu no viena domēna uz otru, ņemot par pamatu Zhu u.c. autoru izveidotu cikliska pretinieku tīkla CycleGAN modifikāciju LSGAN [58].",0
"Par vienu kartējamo kopu izraudzīta Beļģijas ceļazīmju attēlu kopa, par otru – minētās kopas attēlu kontūras.",0
"Aplūkota iespēja ģenerēt trūkstošus datus, jo, lielajiem datiem mūsdienās kļūstot par normu, šī problēma var kļūt par izaicinājumu.",0
Maģistra darbs izpildīts Elektronikas un datorzinātņu institūtā 2019. g.,0
"Maģistra darba pirmajā daļā tika aprakstīti mašīnkoda apgrieztas inženierijas pielietojumi (autortiesību un komercnoslēpuma aizsardzība, ievainojamību meklēšana).",0
"Kā arī apskatīti binārās analīzes rīki, process un soļi.",0
"Darba otrajā daļā tika salīdzināta dažādu binārās analīzes metožu efektivitāte, un identificētās situācijas, kad ar esošām metodēm var būt nepietiekami.",0
Darba trešajā daļā tika piedāvātā oriģināla metode – “starp-bloku varbūtisko pāreju grafs”.,0
Tā papildina eksistējošo trasēšanas metožu sniegto ar izpildes vēstures statistisko analīzi.,0
"Pielietojot to praktiski, tika secināts, ka tā atsevišķos gadījumos var sniegt priekšrocības.",0
"Starp-bloku varbūtisko pāreju grafu var izmantot, lai modelētu programmas turpmāko darbību.",0
"Bakalaura darba mērķi ir izpētīt veidus, kā ir iespējams samazināt starpplatformu testpiemēru kopu izpildes laikus.",0
Tiek izpētīts testpiemēru izpildes ātrums komerciālā starpplatformu testēšanas satvarā.,0
"Tiek apskatīti, implementēti un novērtēti potenciālie ātruma uzlabošanas procesi, tai skaitā izpildes procesi, kas veic sāncensīgu un efektīvu testpiemēru kopu izpildi.",0
Testpiemēru kopas izpildes laika samazināšanas problēma tiek noreducēta uz zināmu kombinatorikas optimizācijas problēmu - konteineru aizpildīšanas problēmu (BPP).,0
Tiek demonstrēts divu dimensiju atgriežņu pakošanas problēmas risinājuma algoritma pielietojums testpiemēru kopas izpildes laika samazināšanai un efektivitātes uzlabošanai.,0
"Maģistra darba mērķis ir izpētīt dažādas pieejas dialogsistēmu izveidē, to integrēšanas metodes, veidojot hibrīdas dialogsistēmas, un to izmantošanas iespējas apdrošināšanas jomā, izstrādājot attiecīgu prototipu un salīdzinot to ar tradicionālu dialogsistēmu.",0
"Darbā tika izpētīti dažādu dialogistēmu veidi un to izstrādes ietvari, lai novērtētu tos un izvēlētu vienu darba praktiskās daļas veikšanai.",0
"Praktiskajā daļā izstrādāti divi dialogsistēmu prototipi, kas veic vienu funkciju – apdrošināšanas atlīdzības pietiekšanu.",0
Viens no prototipiem izmanto vadītas sarunas principu.,0
"Savukārt, otrs prototips atbilst hibrīdai dialogsistēmai – tā ne tikai nodrošina apdrošināšanas atlīdzības pietiekšanu, bet arī spēj atbildēt uz lietotāju jautājumu un brīvi tērzēt ar lietotāju.",0
"Darba ietvaros tika veikta lietotāju testēšana, lai salīdzinātu izstrādāto prototipu darbību un novērtētu hibrīdas dialogistēmas potenciālu izmantošanu apdrošināšanas jomā.",0
"Apkopojot rezultātus secināts, ka hibrīdas dialogsistēmas prototips nespēja gūt pārliecinoši labākus rezultātus datu kvalitātes dēļ, taču lietotāju komentāri un atgriezeniskā saite liecina par potenciālu hibrīdu dialogsistēmu izmantošanai apdrošināšanas jomā.",0
"Latvijā krāsu emocijas saskarnēs ir līdz šim maz pētīta tēma, tomēr pieaugot e-pakalpojumu klāstam, pieaug lietotāju skaits, kas mudina izprast lietotāja vajadzības, vēlmes un emocijas.",0
"Darba teorētiskajā ietvarā tiek apskatīta krāsu uztvere, izvēle un emocijas, kā arī pētniecības aktualitātes.",0
Praktiskajā daļā tiek pētīts kādas krāsu emocijas Latvijas universitātes humanitāro un eksakto zinātņu studentos rada studiju e-vides dizainā izmantoto krāsu izmaiņas.,0
"Tika pieņemts, ka krāsu patika ir saistīta ar uztverto krāsu emociju asociāciju vērtējumiem un ka eksakto zinātņu studentu krāsu emocijas atšķiras no humanitāro zinātņu studentu krāsu emocijām, jo eksakto zinātņu studenti ir pragmatiskāki un mācību kursa saturā ir iekļauta tehnisku zinību apgūšana.",0
